,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-130,9.5,-0.04320636006250177,DraftKings,player_points,Indiana Pacers,10.2,10.739258934933764,0.5293533436327497,0.5074291759504174,New York Knicks,1.056773235459881,3.122512232902875,10.0,2024-05-14
1,Aaron Nesmith,Under,110,9.5,0.020942481873384346,DraftKings,player_points,Indiana Pacers,10.2,10.739258934933764,0.44597534445249976,0.4555149582078225,New York Knicks,1.056773235459881,3.122512232902875,9.0,2024-05-14
2,Alec Burks,Over,102,9.5,-0.0851168461186042,DraftKings,player_points,New York Knicks,8.4,8.727470503315871,0.46363773433180666,0.42726987051229565,Indiana Pacers,1.0135830108056163,6.8606415718777916,10.0,2024-05-14
3,Alec Burks,Over,102,9.5,-0.1069320833321308,DraftKings,player_points,New York Knicks,8.4,7.811046498576953,0.46363773433180666,0.41884930549320243,Indiana Pacers,1.0135830108056163,6.8606415718777916,10.0,2024-05-14
4,Alec Burks,Under,-122,9.5,0.02412835468953851,DraftKings,player_points,New York Knicks,8.4,8.727470503315871,0.5146796542735605,0.5274050708890323,Indiana Pacers,1.0135830108056163,6.8606415718777916,9.0,2024-05-14
5,Alec Burks,Under,-122,9.5,0.03003067036522938,DraftKings,player_points,New York Knicks,8.4,7.811046498576953,0.5146796542735605,0.5306143591853121,Indiana Pacers,1.0135830108056163,6.8606415718777916,9.0,2024-05-14
6,Andrew Nembhard,Over,-102,9.5,0.1889291753262577,DraftKings,player_points,Indiana Pacers,12.3,10.965342815112102,0.4729104890184428,0.5830692889349998,New York Knicks,1.056773235459881,4.665321144644891,10.0,2024-05-14
7,Andrew Nembhard,Under,-118,9.5,-0.3280143706028289,DraftKings,player_points,Indiana Pacers,12.3,10.965342815112102,0.50693894658408,0.38172700371756063,New York Knicks,1.056773235459881,4.665321144644891,9.0,2024-05-14
8,Donte DiVincenzo,Over,-110,22.5,-0.29241314984148886,DraftKings,player_points,New York Knicks,16.7,20.54883685541849,0.49057287889774975,0.3795789906330783,Indiana Pacers,1.0135830108056163,10.598751624601833,23.0,2024-05-14
9,Donte DiVincenzo,Under,-110,22.5,0.18477868485525498,DraftKings,player_points,New York Knicks,16.7,20.54883685541849,0.49057287889774975,0.6017665016654368,Indiana Pacers,1.0135830108056163,10.598751624601833,22.0,2024-05-14
