,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Brandon Miller,Over,-115,17.5,-0.046000910427025546,DraftKings,player_points,Charlotte Hornets,17.1,17.019798221726763,0.5009443985361799,0.4789139221032527,Cleveland Cavaliers,1.029779492651963,5.90682867535533,18.0,2024-03-25
1,Brandon Miller,Under,-115,17.5,-0.006607725767577053,DraftKings,player_points,Charlotte Hornets,17.1,17.019798221726763,0.5009443985361799,0.4976560240029854,Cleveland Cavaliers,1.029779492651963,5.90682867535533,17.0,2024-03-25
2,Caris LeVert,Over,-130,14.5,-0.1604850553509615,DraftKings,player_points,Cleveland Cavaliers,13.1,17.250446880457755,0.5293533436327497,0.45614835037462775,Charlotte Hornets,1.113251098794772,7.02333666979485,15.0,2024-03-25
3,Caris LeVert,Under,100,14.5,0.1008637602759084,DraftKings,player_points,Cleveland Cavaliers,13.1,17.250446880457755,0.4682741116751247,0.5208044020323539,Charlotte Hornets,1.113251098794772,7.02333666979485,14.0,2024-03-25
4,Darius Garland,Over,-105,20.5,-0.05658063466971857,DraftKings,player_points,Cleveland Cavaliers,19.3,14.713148212738286,0.479695431472079,0.454007404387105,Charlotte Hornets,1.113251098794772,8.313922972504843,21.0,2024-03-25
5,Darius Garland,Under,-125,20.5,-0.002565550377691255,DraftKings,player_points,Cleveland Cavaliers,19.3,14.713148212738286,0.5203045685279164,0.5189731168519652,Charlotte Hornets,1.113251098794772,8.313922972504843,20.0,2024-03-25
6,Grant Williams,Over,-110,9.5,0.14665702424112612,DraftKings,player_points,Charlotte Hornets,12.7,14.299227484319566,0.49057287889774975,0.5748835964361054,Cleveland Cavaliers,1.029779492651963,6.172519744804386,10.0,2024-03-25
7,Grant Williams,Under,-120,9.5,-0.2838125590223923,DraftKings,player_points,Charlotte Hornets,12.7,14.299227484319566,0.5108444854637724,0.3979120486660251,Cleveland Cavaliers,1.029779492651963,6.172519744804386,9.0,2024-03-25
8,Isaac Okoro,Over,-105,9.5,-0.010523894530806736,DraftKings,player_points,Cleveland Cavaliers,9.1,14.181957824886275,0.479695431472079,0.47469974145916155,Charlotte Hornets,1.113251098794772,3.8124228387253383,10.0,2024-03-25
9,Isaac Okoro,Under,-125,9.5,-0.04649673508029346,DraftKings,player_points,Cleveland Cavaliers,9.1,14.181957824886275,0.5203045685279164,0.4971869964677869,Charlotte Hornets,1.113251098794772,3.8124228387253383,9.0,2024-03-25
