,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
0,A. Flagler,Oklahoma City Thunder,F,0,6,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,A.J. Green,Milwaukee Bucks,G,54,147,17,42,404.8,7,8,266.7,13,35,339.3,2,14,16,6,9,3,3,1,25,76,70,60,22,256.596,18.884,9.696,24.163999999999998,383.584,375.29599999999994,262.5,30.964,10
2,A.J. Lawson,Dallas Mavericks,G,26,47,11,24,323.3,2,6,100.0,2,8,100.0,2,7,9,3,5,1,0,1,2,38,35,29,12,46.57116620752984,7.584940312213039,2.3755739210284665,1.7832874196510562,69.94582185491277,61.138659320477494,51.77685950413223,13.561983471074383,7
3,Aaron Gordon,Denver Nuggets,PF,139,323,54,100,592.7,25,38,596.7,6,20,191.6,27,42,69,42,21,2,16,4,52,250,208,181,111,218.98038049940547,94.98038049940547,43.7294887039239,4.442925089179548,312.859096313912,401.9215219976219,147.31391200951248,121.31391200951249,10
4,Aaron Holiday,Houston Rockets,G,70,161,24,57,357.6,14,14,500.0,8,27,268.3,5,11,16,22,16,7,4,1,30,108,86,92,38,294.4257999496094,24.55328798185941,31.614512471655328,9.786344167296548,520.4530108339632,461.49004787100023,353.88309397833206,55.673469387755105,10
5,Aaron Nesmith,Indiana Pacers,SF,117,304,43,101,436.8,13,13,500.0,18,54,350.3,10,26,36,18,35,5,6,9,70,171,153,135,54,93.2314049586777,11.722314049586778,16.67107438016529,5.682644628099173,103.4528925619835,87.0,98.90413223140496,39.17355371900826,10
6,Aaron Wiggins,Oklahoma City Thunder,SG,67,159,27,44,585.8,6,9,180.0,7,14,241.7,9,13,22,14,5,7,12,4,15,103,89,81,36,242.50014363688592,14.263717322608446,8.931341568514794,13.45274346452169,349.111462223499,361.70152255099106,234.69778799195632,18.407354208560758,10
7,Admiral Schofield,Orlando Magic,SF,8,18,3,6,116.7,0,0,0.0,2,4,150.0,0,4,4,1,1,1,0,0,-20,13,12,9,5,15.666666666666664,0.8367346938775508,0.693877551020408,0.836734693877551,22.0,18.598639455782312,17.598639455782312,3.0000000000000004,3
8,Al Horford,Boston Celtics,C,122,297,45,81,583.4,8,8,400.0,24,48,507.6,15,44,59,24,15,8,8,7,67,205,181,146,83,445.2460789616008,74.95889670091942,14.495402920497567,33.34234721471066,500.51649540292044,471.2628447809627,481.84964845862635,82.10438074634938,10
9,Alec Burks,New York Knicks,SG,71,130,23,74,271.7,14,19,446.4,11,40,257.5,2,16,18,9,2,3,4,0,-23,98,89,80,27,282.09008601177,20.755092802172932,3.242643730194658,8.765504753282027,483.8859212313264,436.4386600271616,319.8578542326845,33.677229515617924,10
