,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
0,A. Flagler,Oklahoma City Thunder,F,0,6,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,A.J. Green,Milwaukee Bucks,G,56,151,18,46,381.0,5,6,200.0,15,39,339.3,3,13,16,5,9,4,4,2,-1,77,72,61,21,266.4396433470507,26.703017832647465,4.719478737997257,26.5,417.5836762688615,406.16186556927306,273.34567901234567,35.93827160493827,10
2,A.J. Lawson,Dallas Mavericks,G,26,47,11,24,323.3,2,6,100.0,2,8,100.0,2,7,9,3,5,1,0,1,2,38,35,29,12,48.0,7.4325259515570945,2.3910034602076125,1.7889273356401385,71.87197231833912,62.72664359861592,53.567474048442904,13.401384083044984,7
3,Aaron Gordon,Denver Nuggets,PF,145,328,54,102,574.3,31,46,637.1,6,20,166.6,29,43,72,48,23,4,15,7,48,265,217,193,120,285.2716049382716,71.00327538422776,41.91836734693877,6.400100781053161,405.64852607709753,482.35600907029476,260.84076593600406,60.64499874023683,10
4,Aaron Holiday,Houston Rockets,G,68,163,23,53,357.59999999999997,12,12,400.0,10,27,318.3,5,10,15,25,17,8,3,1,28,108,83,93,40,293.93252595155707,26.534602076124568,23.365051903114185,10.054065743944635,494.4653979238754,466.681660899654,326.3702422145328,45.24567474048443,10
5,Aaron Nesmith,Indiana Pacers,SF,111,296,41,96,443.9,12,12,500.0,17,52,330.3,12,25,37,19,37,4,6,7,53,167,148,130,56,91.24494649227111,13.0,15.130202140309157,8.186682520808562,99.68192627824016,79.62425683709868,100.9922711058264,38.440546967895365,10
6,Aaron Wiggins,Oklahoma City Thunder,SG,81,192,31,58,551.1,11,13,330.0,8,15,341.7,9,15,24,17,13,10,13,5,-7,122,105,98,41,282.92899408284023,16.485207100591715,17.762130177514795,12.0,420.28402366863907,408.7136094674556,306.85207100591714,21.89467455621302,10
7,Admiral Schofield,Orlando Magic,SF,8,18,3,6,116.7,0,0,0.0,2,4,150.0,0,4,4,1,1,1,0,0,-20,13,12,9,5,15.666666666666664,0.8367346938775508,0.693877551020408,0.836734693877551,22.0,18.598639455782312,17.598639455782312,3.0000000000000004,3
8,Al Horford,Boston Celtics,C,136,303,52,89,653.4,6,6,300.0,26,51,557.6,16,43,59,26,15,8,10,8,109,221,195,162,85,365.2313263920326,74.92394748755093,9.188773200543233,28.631054775916706,309.47713897691267,341.233589859665,348.0,69.58759619737438,10
9,Alec Burks,New York Knicks,SG,63,128,21,69,238.4,11,15,371.4,10,37,224.2,2,15,17,8,2,5,4,0,-7,88,80,71,25,326.9948224852071,23.562869822485204,4.0,9.630917159763312,574.4289940828403,511.0443786982249,377.22559171597635,40.71671597633136,10
