,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
0,A. Flagler,Oklahoma City Thunder,F,0,6,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,A.J. Green,Milwaukee Bucks,G,60,142,19,43,431.5,7,8,266.7,15,35,389.3,2,14,16,6,8,2,4,0,3,82,76,66,22,251.1640625,16.541015625,8.90625,22.8515625,359.681640625,365.041015625,245.5390625,25.712890625,10
2,A.J. Lawson,Dallas Mavericks,G,20,42,8,21,223.3,2,6,100.0,2,8,100.0,2,6,8,3,5,1,0,1,-5,31,28,23,11,33.96539792387543,7.211072664359863,1.9204152249134947,1.6124567474048441,52.92387543252596,45.84083044982699,38.49480968858131,11.685121107266436,6
3,Aaron Gordon,Denver Nuggets,PF,125,313,53,93,639.4,15,24,521.7,4,17,133.3,22,37,59,42,22,5,12,1,40,226,184,167,101,199.804012345679,105.76697530864197,58.40277777777778,2.415123456790123,317.78549382716045,452.6975308641976,126.1604938271605,102.90123456790124,10
4,Aaron Holiday,Houston Rockets,G,44,113,16,41,296.5,6,6,300.0,6,21,161.7,1,8,9,16,16,6,3,1,14,69,53,60,25,248.66033601168738,7.137326515704894,32.19722425127831,11.417092768444121,384.9912344777209,315.77720964207447,322.77574872169464,34.43316289262235,10
5,Aaron Nesmith,Indiana Pacers,SF,110,288,35,84,417.8,24,26,825.0,16,43,381.3,5,26,31,16,33,5,6,9,43,157,141,126,47,224.44444444444449,32.603305785123965,9.55188246097337,12.494031221303949,387.06611570247924,375.53259871441696,227.83471074380168,50.298438934802576,10
6,Aaron Wiggins,Oklahoma City Thunder,SG,53,150,22,41,553.0,4,6,200.0,5,14,200.0,8,12,20,10,6,7,9,6,-11,83,73,63,30,107.29012345679011,8.123456790123457,8.0,8.475308641975309,114.32716049382714,118.32716049382714,111.29012345679011,8.123456790123457,10
7,Admiral Schofield,Orlando Magic,SF,5,11,2,4,66.7,0,0,0.0,1,2,100.0,0,2,2,0,1,1,0,0,-11,7,7,5,2,14.36888888888889,0.03555555555555554,0.008888888888888889,0.5555555555555556,14.635555555555555,14.92,14.12,0.008888888888888885,2
8,Al Horford,Boston Celtics,C,102,265,39,69,588.5,6,6,300.0,18,40,439.3,12,41,53,24,17,9,7,8,96,179,155,126,77,308.0,66.10013717421124,22.540466392318244,27.602194787379972,418.97256515775035,330.91495198902606,390.4663923182442,94.2318244170096,10
9,Alec Burks,New York Knicks,SG,68,132,22,70,272.1,14,18,446.4,10,37,237.5,3,16,19,9,2,3,4,1,-15,96,87,77,28,317.2345679012346,18.125,3.345679012345679,10.785493827160494,508.625,459.5817901234568,357.0,30.748456790123456,10
