,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
0,A. Flagler,Oklahoma City Thunder,F,0,6,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,A.J. Green,Milwaukee Bucks,G,60,161,19,45,404.3,5,6,200.0,17,39,379.3,3,15,18,4,11,4,4,2,22,82,78,64,22,253.0027777777778,28.40277777777778,4.402777777777778,24.236111111111114,405.00277777777774,391.20000000000005,263.3,36.31111111111111,10
2,A.J. Lawson,Dallas Mavericks,G,26,52,11,26,323.3,2,6,100.0,2,9,100.0,2,7,9,4,5,1,0,1,1,39,35,30,13,56.56509695290858,7.742382271468146,2.9362880886426588,1.811634349030471,81.00554016620498,75.797783933518,59.49584487534626,12.955678670360113,8
3,Aaron Gordon,Denver Nuggets,PF,145,328,54,102,574.3,31,46,637.1,6,20,166.6,29,43,72,48,23,4,15,7,48,265,217,193,120,284.59411895745154,71.15259523279127,40.91913566495879,6.4072176431276455,396.1236355535754,478.98217865894406,254.39541100467812,59.41189574515482,10
4,Aaron Holiday,Houston Rockets,G,66,160,22,51,332.59999999999997,12,12,400.0,10,26,318.3,5,9,14,23,15,7,3,1,28,103,80,89,37,317.672753834916,28.457268078889697,24.371804236669103,10.089481373265158,565.6676406135865,507.86997808619424,375.6208911614317,52.67859751643535,10
5,Aaron Nesmith,Indiana Pacers,SF,115,294,43,94,470.6,11,11,500.0,18,52,344.5,11,26,37,19,35,5,8,7,72,171,152,134,56,116.68782518210196,13.203954214360042,15.034859521331946,11.600416233090531,117.29292403746098,106.0,117.80905306971906,38.4105098855359,10
6,Aaron Wiggins,Oklahoma City Thunder,SG,83,198,32,61,541.1,11,13,330.0,8,15,341.7,9,15,24,17,15,10,12,4,-17,124,107,100,41,262.10335250942273,16.42570918468558,17.122197976591945,11.806387621503669,391.2255504860147,382.11049394961316,283.14263043047015,21.62368577663162,10
7,Admiral Schofield,Orlando Magic,SF,8,18,3,6,116.7,0,0,0.0,2,4,150.0,0,4,4,1,1,1,0,0,-20,13,12,9,5,15.666666666666664,0.8367346938775508,0.693877551020408,0.836734693877551,22.0,18.598639455782312,17.598639455782312,3.0000000000000004,3
8,Al Horford,Boston Celtics,C,135,291,51,84,663.0,7,8,350.0,26,49,563.3,13,40,53,24,11,7,9,9,112,212,188,159,77,370.68858131487895,36.445597846981926,10.61053440984237,29.120338331410995,318.7673971549404,342.75586312956557,370.50557477893113,23.250672818146864,10
9,Alec Burks,New York Knicks,SG,52,124,16,57,202.7,11,14,371.4,9,31,209.89999999999998,1,16,17,7,3,4,5,0,-1,76,69,59,24,342.57134363852555,22.497621878715815,4.486325802615934,10.186087990487515,587.859690844233,518.0915576694412,400.2146254458978,39.108799048751486,10
